Title,ReviewText,Rating,SubmissionTime,UserNickname,ProductId,itemName
,,5,2024-02-14T15:03:25.000+00:00,TRACY,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
"Haven't used all the features yet, so many of them",I am very happy with the microwave.  It works great,5,2024-02-12T00:53:42.000+00:00,sunlakes,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Microwave broke after 10 months,"This microwave gets 1 star because it only lasted 10 months before dying. 
The process for opening a service ticket was good,But the subcontractor service vendor was bad about communicating when they would diagnose it.
The microwave would not indicate it's fault and all buttons and functions worked,But no heat.
The microwave connected to Internet and cell phone software ran to diagnose itself but it said there were no faults.
It is still broken. The repairman comes back next week.
I had to go out and buy a countertop unit to stay functional in the kitchen.",1,2024-02-08T20:47:29.000+00:00,BubbaBee,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Great features,"I love my new microwave. My old one still worked, but it was time to update my kitchen. The old one was over 27 years old. This new one has some great features that I'm enjoying. I still have a lot of experimenting to do, but so far, so good!",5,2024-02-08T04:10:15.000+00:00,The cake lady,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2024-02-07T15:32:31.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2024-02-07T14:58:45.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
LG built in microwave,"[This review was collected as part of a promotion.] I have had my LG built in microwave for over a month now and we are very impressed and happy with the selection we made.   The microwave is easy to use,  does the job the way we expected and installation went smoothly.",5,2024-02-06T16:37:35.000+00:00,Siwel H Gup,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
"Installation wasn't bad, makes great popcorn","[This review was collected as part of a promotion.] While the old bracket and support screw holes didn't fit this microwave, installation proved relatively easy and worked the first time with a polished finish.  Microwave heats food as expected and the popcorn button is perfect, leaving almost no kernels unpopped...but it also never burns.",5,2024-02-04T19:32:00.000+00:00,Loren B,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Great,"[This review was collected as part of a promotion.] Sales person was great!  He explained the product features and warranty info well.
We love the microwave!
Also, the delivery guys were terrific!",5,2024-02-02T23:36:38.000+00:00,Mickey and Sophie,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,4,2024-02-02T19:08:06.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Nightmare,"First one blew up after 48 hours. Second one worked a couple months and stated shutting off. Had to edit for nee electric board
Now it randomly stops   Horrible production won’t buy another one of your brand!!",1,2024-02-02T18:15:08.000+00:00,Debi 37,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,Works beautifully and helps to accent my kitchen with its print proof profile.,5,2024-02-01T10:15:46.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2024-01-31T16:15:45.000+00:00,ERNESTO,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2024-01-31T15:01:02.000+00:00,LYNDA,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2024-01-31T14:31:12.000+00:00,DONALD,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,"easy to use, fits better than my old microwave",5,2024-01-31T14:03:33.000+00:00,DIANNE,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Great features!,I bought this two months ago and couldn’t be happier. I love the dark gray interior and the musical notifications. Great microwave!,5,2024-01-30T05:26:05.000+00:00,MarkR2424,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
The best money can buy,[This review was collected as part of a promotion.] Much better than our old one.  So quiet!  Love the one touch time selection.,5,2024-01-29T21:59:33.000+00:00,pianoman57,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Great features,Purchased about 2 months ago everything works good easy to operate,4,2024-01-29T19:52:52.000+00:00,Joe mik,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
I also love all the different features on this mod,[This review was collected as part of a promotion.] I love the design of the Microwave as well as the ease of use.,5,2024-01-29T17:22:52.000+00:00,Diane Skahill,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2024-01-26T06:31:47.000+00:00,CHRISTIAN,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
The control panel does not light up bright enough,I've had the stove for about a month and have had no issues everything seems to be working but I haven't used all of the features that are available on the stove as of yet One problem is the control panel very poor lighting especially when it is below a microwave LG needs to correct this problem,4,2024-01-25T21:10:21.000+00:00,Joe mik,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,the only bad thing is the light inside isnt bright enough,4,2024-01-25T17:46:25.000+00:00,007,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2024-01-24T20:54:36.000+00:00,ADRUTH,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,3,2024-01-24T16:43:48.000+00:00,ERIN,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,"I bought this to replace a Frigidaire Galaxy that went through a fire. I like the glass door and how nice it looks. Took a few tries to figure out the set up on i,t but it is just what wanted and looks good.",5,2024-01-24T16:15:31.000+00:00,DELOLA,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2024-01-24T15:32:15.000+00:00,JAMES D,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,1,2024-01-24T15:10:18.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Beautiful and efficient microwave,"The microwave is very sleek, has multiple venting options and no annoying buzzers. It plays a nice chime when it's done cooking, not sure that it's really finger print resistant but most of the front is glass anyway. Great price and installs easily.",5,2024-01-24T14:27:59.000+00:00,Lwils,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Sleek looking and sounding,[This review was collected as part of a promotion.] This microwave is quick to heat food. Its also not noisy. The vent is strong at sucking the air up and out!,4,2024-01-23T21:09:28.000+00:00,Pizookie,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Great options .,"We are very happy with our new microwave. 
It has a lot of cool options that are very useful. And the wifi is a fun option also",5,2024-01-23T18:37:54.000+00:00,Dave1820,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2024-01-23T06:36:14.000+00:00,TERESA,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Mid range microwave,[This review was collected as part of a promotion.] Good product for a mid range microwave. Works great.,4,2024-01-22T20:16:45.000+00:00,Tlud,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Love it!,"[This review was collected as part of a promotion.] I purchased this December 23, 2023 and had it installed January 9, 2004. As of now I'm very pleased with the product. It's attractive and goes well with my other appliances. I read complaints ranging for the fan being to noisy, to the light being too harsh and hot, to the music being played when a product has finished cooking. I find no fault with any of these claims. The fan is a little loud when set to high, but reasonable on a lower speed. The lights are good and I enjoy the music rather than a sharp tone telling me cooking is finished. Overall, I'm quite pleased, beginning with installation and setup to use of the microwave. Good product!",5,2024-01-20T17:03:40.000+00:00,David R D,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Perfect,"[This review was collected as part of a promotion.] Super product , love this microwave,  quiet and fast",5,2024-01-18T21:47:35.000+00:00,JuneK1,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
LG SMART MICROWAVE,"The LG microwave is stylish, easy to operate, modern looking and at a great price.  It does everything that the expensive ones do and looks just as good.   We are very pleased with the LG model.",5,2024-01-18T01:57:17.000+00:00,Connie500,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
Meets all of our needs,"[This review was collected as part of a promotion.] I self-installed this and the one issue I had was that the template for drilling the holes through the cabinet above the microwave was off, requiring me to drill a second set of holes.  Otherwise the installation was straightforward. We're happy with the microwave itself - it does everything we need and is easy to operate. I had seen a review complaining about the music when cooking is completed.  It's a short tune, and is much less intrusive than the usual loud ""beep"" in other microwaves.  I think LG got that feature right.",4,2024-01-17T19:59:08.000+00:00,AJK23,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,Awesome product. Only weird thing is it’s constantly warm inside the microwave even if we haven’t ran it that day,5,2024-01-17T18:17:36.000+00:00,Chud,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,4,2024-01-17T16:31:30.000+00:00,HomeDepotCustomer,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,,5,2024-01-17T14:48:38.000+00:00,HomeDepotCustomer,321666159,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
,"Delivery- no problem
Installed-no problems
Use- only one month no problems. Can't find turn off beeps/sounds",4,2024-01-17T14:39:11.000+00:00,MICHAEL,321665740,LG 1.8 cu. ft. 30 in. W Smart Over the Range Microwave Oven with EasyClean in PrintProof Stainless Steel 1000-Watt MVEM1825F - The Home Depot
